7.182138218409521713e-01,9.330388061499972352e-02,7.955516139198830217e-02,8.579445355521252148e-02,7.848836886437415838e-01,7.580501112931499197e-01,9.604875554522226966e-02,8.272228147006883969e-02,8.775924380328577190e-02,1.008091939490596001e-01,1.099986652175754531e-01,1.273699926390578219e-01,8.529892407285644129e-02,1.047744684061831383e-01,7.925131592452925311e-01,8.379381515543730952e-02,7.799059521528896033e-01,1.250009241378602087e-01,7.779559025875956713e-02,8.067551807392271679e-02,8.299601690496456741e-02
7.507712291842021379e-01,1.236677524374980019e-01,7.566801991889119394e-01,7.449492595601182598e-01,7.733428915258849790e-01,7.369201592353902264e-01,7.501565513476068370e-01,7.134535728495904339e-01,7.723386443651568678e-01,7.503756482354623225e-01,7.426714582364835060e-01,7.760128588092476409e-01,1.162963872458583209e-01,1.251266479143603449e-01,7.802855781172741700e-01,1.404263553693604061e-01,7.481649464247122072e-01,1.130737383499587079e-01,7.441303130136259769e-01,7.652018924137288236e-01,1.371748031567095460e-01
